"row_number","Timestamp","Passo","Prompt ID","Severidade","Linha (Config extra)","Parâmetro","Funcionalidade","Problema","Sugestão","pipeline_name","action","var","result","details","pipeline_name"
"18","12/03/2026 15:14:11","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4","ERRO","","FILES_ITEM_TRACE","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Resolucao de item FILES declarado no INPUTS | Aplicacao de flags required/latest/as_pdf/as_is/text_embed | Upload/ligacao de anexos no pedido | Associacao de ficheiro por file_id no payload | Correlacao de status HTTP com acao de recuperacao | contexto: requested=FORMULARIO_DE_PROMPTS*.docx | resolved=FORMULARIO_DE_PROMPTS_1_2_2026-02-23.docx | full_path=C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER\FORMULARIO_DE_PROMPTS_1_2_2026-02-23.docx | status=UPLOAD_FAIL | mode=pdf_upload","status=UPLOAD_FAIL | required=SIM | requested=FORMULARIO_DE_PROMPTS*.docx | resolved=FORMULARIO_DE_PROMPTS_1_2_2026-02-23.docx | mode=pdf_upload | file_id= | full_path=C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER\FORMULARIO_DE_PROMPTS_1_2_2026-02-23.docx | problema_tipo=FALHA_NO_UPLOAD_OU_TRANSPORTE | explicacao=O ficheiro existe localmente, mas o upload para a API falhou (ex.: multipart/content-type/rede). Regra latest ativa. Caminho de referencia: C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER\FORMULARIO_DE_PROMPTS_1_2_2026-02-23.docx","Verificar permissao de leitura no caminho, tamanho, lock do ficheiro e eventos 'FILES UPLOAD' para HTTP status/engine/profile.","","","","","",""
"19","12/03/2026 15:14:17","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4","ERRO","","FILES UPLOAD","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Preparacao e transformacao de anexos | Upload/ligacao de anexos no pedido | Associacao de ficheiro por file_id no payload","Upload FAIL | HTTP 401 | reuse=TRUE (config) | cache_invalida: file_id inativo (GET /v1/files/file-XPU7AQoAbjaxysxzqji7Yq => HTTP 401 | {
  ""error"": {
    ""message"": ""Incorrect API key provided: (no ambi*nte). You can find your API key at https://platform.openai.com/account/api-keys."",
    ""type"": ""invalid_request_error"",
    ""param"":); cache_ignorada(path): ficheiro mudou (size/lastmod) | Upload falhou: HTTP 401 | {
  ""error"": {
    ""message"": ""Incorrect API key provided: (no ambi*nte). You can find your API key at https://platform.openai.com/account/api-keys."",
    ""type"": ""invalid_request_error"",
    ""param"": null,
    ""code"": ""invalid_api_key""
  },
  ""detail"": {
    ""message"": ""Incorrect API key provided: (no ambi*nte). You can find your API key at https://platform.openai.com/account/api-keys."",
    ""code"": ""invalid_api_key""
  }
}
","Sugestão: confirme API key, conectividade e logs. Se for DOCX, valide a conversão para PDF e o cache.","","","","","",""
"20","12/03/2026 15:14:18","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4","ERRO","","FILES","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Preparacao e transformacao de anexos | Upload/ligacao de anexos no pedido","Falha ao anexar ficheiro obrigatorio: ORIENTACOES_PIPELINE_E_PROMPT_CREATION_automatica_2026-02-28_index_yaml_sec_id_v6_7.pdf | Upload falhou: HTTP 401 | {
  ""error"": {
    ""message"": ""Incorrect API key provided: (no ambi*nte). You can find your API key at https://platform.openai.com/account/api-keys."",
    ""type"": ""invalid_request_error"",
    ""param"": null,
    ""code"": ""invalid_api_key""
  },
  ""detail"": {
    ""message"": ""Incorrect API key provided: (no ambi*nte). You can find your API key at https://platform.openai.com/account/api-keys."",
    ""code"": ""invalid_api_key""
  }
}
","Sugestao: verifique tamanho, permissao e configuracao de transporte.","","","","","",""
"21","12/03/2026 15:14:18","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4","ERRO","","FILES_ITEM_TRACE","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Resolucao de item FILES declarado no INPUTS | Aplicacao de flags required/latest/as_pdf/as_is/text_embed | Upload/ligacao de anexos no pedido | Associacao de ficheiro por file_id no payload | Correlacao de status HTTP com acao de recuperacao | contexto: requested=ORIENTACOES_PIPELINE*.pdf | resolved=ORIENTACOES_PIPELINE_E_PROMPT_CREATION_automatica_2026-02-28_index_yaml_sec_id_v6_7.pdf | full_path=C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER\ORIENTACOES_PIPELINE_E_PROMPT_CREATION_automatica_2026-02-28_index_yaml_sec_id_v6_7.pdf | status=UPLOAD_FAIL | mode=pdf_upload","status=UPLOAD_FAIL | required=SIM | requested=ORIENTACOES_PIPELINE*.pdf | resolved=ORIENTACOES_PIPELINE_E_PROMPT_CREATION_automatica_2026-02-28_index_yaml_sec_id_v6_7.pdf | mode=pdf_upload | file_id= | full_path=C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER\ORIENTACOES_PIPELINE_E_PROMPT_CREATION_automatica_2026-02-28_index_yaml_sec_id_v6_7.pdf | problema_tipo=FALHA_NO_UPLOAD_OU_TRANSPORTE | explicacao=O ficheiro existe localmente, mas o upload para a API falhou (ex.: multipart/content-type/rede). Regra latest ativa. Caminho de referencia: C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER\ORIENTACOES_PIPELINE_E_PROMPT_CREATION_automatica_2026-02-28_index_yaml_sec_id_v6_7.pdf","Verificar permissao de leitura no caminho, tamanho, lock do ficheiro e eventos 'FILES UPLOAD' para HTTP status/engine/profile.","","","","","",""
"22","12/03/2026 15:14:19","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4","INFO","","TEXT_EMBED_TRACE","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Preparacao e transformacao de anexos | Rastreio de integridade de text_embed (name/len_chars/hash_short)","name=PROMPT_TEMPLATE.csv | len_chars=33250 | hash_short=a1a28ca8","Trace tecnico de text_embed para diagnostico de consistencia de conteudo.","","","","","",""
"23","12/03/2026 15:14:19","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4","INFO","","TEXT_EMBED_TRACE","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Preparacao e transformacao de anexos | Rastreio de integridade de text_embed (name/len_chars/hash_short)","name=PROMPT_TEMPLATE.csv | len_chars=33250 | hash_short=7c334738","Trace tecnico de text_embed para diagnostico de consistencia de conteudo.","","","","","",""
"24","12/03/2026 15:14:20","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4","INFO","","FILES_ITEM_TRACE","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Resolucao de item FILES declarado no INPUTS | Aplicacao de flags required/latest/as_pdf/as_is/text_embed | Upload/ligacao de anexos no pedido | Associacao de ficheiro por file_id no payload | contexto: requested=PROMPT_TEMPLATE*.csv | resolved=PROMPT_TEMPLATE.csv | full_path=C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER\PROMPT_TEMPLATE.csv | status=OK | mode=text_embed","status=OK | required=SIM | requested=PROMPT_TEMPLATE*.csv | resolved=PROMPT_TEMPLATE.csv | mode=text_embed | file_id= | full_path=C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER\PROMPT_TEMPLATE.csv | problema_tipo=ANEXADO_COM_SUCESSO | explicacao=Ficheiro resolvido e processado sem erro para o modo pedido/efetivo. Regra latest ativa.","Sem acao necessaria.","","","","","",""
"25","12/03/2026 15:14:20","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4","INFO","","TEXT_EMBED_TRACE","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Preparacao e transformacao de anexos | Rastreio de integridade de text_embed (name/len_chars/hash_short)","name=FLOW_TEMPLATE.csv | len_chars=1825 | hash_short=380af404","Trace tecnico de text_embed para diagnostico de consistencia de conteudo.","","","","","",""
"26","12/03/2026 15:14:21","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4","INFO","","TEXT_EMBED_TRACE","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Preparacao e transformacao de anexos | Rastreio de integridade de text_embed (name/len_chars/hash_short)","name=FLOW_TEMPLATE.csv | len_chars=1825 | hash_short=a59a8e54","Trace tecnico de text_embed para diagnostico de consistencia de conteudo.","","","","","",""
"27","12/03/2026 15:14:21","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4","INFO","","FILES_ITEM_TRACE","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Resolucao de item FILES declarado no INPUTS | Aplicacao de flags required/latest/as_pdf/as_is/text_embed | Upload/ligacao de anexos no pedido | Associacao de ficheiro por file_id no payload | contexto: requested=FLOW_TEMPLATE*.csv | resolved=FLOW_TEMPLATE.csv | full_path=C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER\FLOW_TEMPLATE.csv | status=OK | mode=text_embed","status=OK | required=SIM | requested=FLOW_TEMPLATE*.csv | resolved=FLOW_TEMPLATE.csv | mode=text_embed | file_id= | full_path=C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER\FLOW_TEMPLATE.csv | problema_tipo=ANEXADO_COM_SUCESSO | explicacao=Ficheiro resolvido e processado sem erro para o modo pedido/efetivo. Regra latest ativa.","Sem acao necessaria.","","","","","",""
"28","12/03/2026 15:14:21","1","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4","ERRO","","FILES","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Preparacao e transformacao de anexos | Upload/ligacao de anexos no pedido | contexto: inputFolder=[C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER] erro=[Falha ao anexar ficheiro obrigatorio: ORIENTACOES_PIPELINE_E_PROMPT_CREATION_automatica_2026-02-28_index_yaml_sec_id_v6_7.pdf","Falha critica a preparar contexto de ficheiros. inputFolder=[C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER] erro=[Falha ao anexar ficheiro obrigatorio: ORIENTACOES_PIPELINE_E_PROMPT_CREATION_automatica_2026-02-28_index_yaml_sec_id_v6_7.pdf | Upload falhou: HTTP 401 | {
  ""error"": {
    ""message"": ""Incorrect API key provided: (no ambi*nte). You can find your API key at https://platform.openai.com/account/api-keys."",
    ""type"": ""invalid_request_error"",
    ""param"": null,
    ""code"": ""invalid_api_key""
  },
  ""detail"": {
    ""message"": ""Incorrect API key provided: (no ambi*nte). You can find your API key at https://platform.openai.com/account/api-keys."",
    ""code"": ""invalid_api_key""
  }
}
]","Sugestao: confirme INPUT Folder e declaracoes FILES: no catalogo. Verifique tambem o upload (M09).","","","","","",""
"29","12/03/2026 15:14:22","0","PIPELINE_MAKER_ContextKV","INFO","","GH_CONFIG","Leitura e validacao das configuracoes necessarias para correr a pipeline.
ACAO EM CURSO: Leitura e validacao de configuracao","Fonte do token GitHub resolvida.","token_source=ENV:GH_TOKEN@PROCESS","","","","","",""
"30","12/03/2026 15:14:23","0","PIPELINE_MAKER_ContextKV","ALERTA","","GH_CONFIG","Leitura e validacao das configuracoes necessarias para correr a pipeline.
ACAO EM CURSO: Leitura e validacao de configuracao","Seguimento sem Prompt IDs elegiveis para export Git.","fallback_prompt_id=PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4 | action=validar se Seguimento regista Prompt ID em todas as execucoes.","","","","","",""
"31","12/03/2026 15:14:23","0","PIPELINE_MAKER_ContextKV","INFO","","GH_CONFIG","Leitura e validacao das configuracoes necessarias para correr a pipeline.
ACAO EM CURSO: Leitura e validacao de configuracao","Run folder resolvida por prompt.","prompt_id=PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.4 | remote_folder=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514","","","","","",""
"32","12/03/2026 15:14:24","0","PIPELINE_MAKER_ContextKV","INFO","","GH_CONFIG","Leitura e validacao das configuracoes necessarias para correr a pipeline.
ACAO EM CURSO: Leitura e validacao de configuracao","Pasta remota principal resolvida.","remote_folder=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514 | total_prompt_folders=1","","","","","",""
"33","12/03/2026 15:14:24","0","PIPELINE_MAKER_ContextKV","INFO","","GH_UPLOAD","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Upload/ligacao de anexos no pedido","Sem dumps raw para adicionar ao pacote Git.","remote_folder=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514 | payload_dump_files=0","","","","","",""
"34","12/03/2026 15:14:24","0","PIPELINE_MAKER_ContextKV","INFO","","GH_UPLOAD","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Upload/ligacao de anexos no pedido","Ficheiros preparados para upload Git.","remote_folder=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514 | total=4","","","","","",""
"35","12/03/2026 15:14:24","0","PIPELINE_MAKER_ContextKV","INFO","","GH_UPLOAD","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Upload/ligacao de anexos no pedido","Upload file","path=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514/DEBUG.csv","","","","","",""
"36","12/03/2026 15:14:25","0","PIPELINE_MAKER_ContextKV","INFO","","GH_UPLOAD","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Upload/ligacao de anexos no pedido","Upload file","path=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514/catalogo_prompts_executadas.csv","","","","","",""
"37","12/03/2026 15:14:25","0","PIPELINE_MAKER_ContextKV","INFO","","GH_UPLOAD","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Upload/ligacao de anexos no pedido","Upload file","path=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514/Seguimento.csv","","","","","",""
"38","12/03/2026 15:14:26","0","PIPELINE_MAKER_ContextKV","INFO","","GH_UPLOAD","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Upload/ligacao de anexos no pedido","Upload file","path=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514/painel_pipeline.txt","","","","","",""
"39","12/03/2026 15:14:26","0","PIPELINE_MAKER_ContextKV","INFO","","GH_UPLOAD_START","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Upload/ligacao de anexos no pedido | contexto: mode=contents_api","Inicio do upload GitHub.","upload_mode=contents_api | remote_folder=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514 | total_prompt_folders=1 | total_files=4 | token_source=ENV:GH_TOKEN@PROCESS","","","","","",""
"40","12/03/2026 15:14:26","0","PIPELINE_MAKER_ContextKV","INFO","","GH_MODE_SELECTED","Monitorizacao tecnica de uma etapa da execucao.
ACAO EM CURSO: Registo tecnico da operacao em curso | contexto: mode=contents_api","Modo de upload selecionado.","upload_mode=contents_api | owner=CODER-1972 | repo=PIPELINER | branch=main | remote_folder=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514 | total_prompt_folders=1 | total_files=4 | token_source=ENV:GH_TOKEN@PROCESS","","","","","",""
"41","12/03/2026 15:14:27","0","PIPELINE_MAKER_ContextKV","INFO","","GH_CONTENTS_BATCH_START","Monitorizacao tecnica de uma etapa da execucao.
ACAO EM CURSO: Registo tecnico da operacao em curso","Inicio do lote contents_api.","files=4 | policy=fail_fast","","","","","",""
"42","12/03/2026 15:14:27","0","PIPELINE_MAKER_ContextKV","INFO","","GH_FILE_BEGIN","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Registo tecnico da operacao em curso | contexto: bytes=41248","Processar ficheiro via contents_api.","path=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514/DEBUG.csv | idx=1 | file_kind=text | local_size_bytes=41248","","","","","",""
"43","12/03/2026 15:14:27","0","PIPELINE_MAKER_ContextKV","INFO","","GH_FILE_PROBE_START","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Registo tecnico da operacao em curso","Probe do ficheiro remoto.","path=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514/DEBUG.csv","","","","","",""
"44","12/03/2026 15:14:28","0","PIPELINE_MAKER_ContextKV","INFO","","GH_HTTP","Comunicacao com a API e validacao tecnica do pedido.
ACAO EM CURSO: Correlacao de status HTTP com acao de recuperacao | contexto: status=404 | http_status=404","GET https://api.github.com/repos/CODER-1972/PIPELINER/contents/pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12%201514/DEBUG.csv?ref=main","http_status=404","","","","","",""
"45","12/03/2026 15:14:29","0","PIPELINE_MAKER_ContextKV","ALERTA","","GH_FILE_EXISTS_NO","Gestao de anexos e transformacao de ficheiros da pipeline.
ACAO EM CURSO: Registo tecnico da operacao em curso","Ficheiro remoto ainda nao existe.","path=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514/DEBUG.csv","","","","","",""
"46","12/03/2026 15:14:29","0","PIPELINE_MAKER_ContextKV","INFO","","GH_CONTENTS_CREATE_START","Monitorizacao tecnica de uma etapa da execucao.
ACAO EM CURSO: Registo tecnico da operacao em curso","Inicio de create via Contents API.","path=pipeliner_runs/logs/PIPELINE_MAKER_ContextKV/01_WF_PROMPT_AUDIT/v1.4/2026-03-12 1514/DEBUG.csv","","","","","",""
