"row_number","Timestamp","Passo","Prompt ID","Severidade","Linha (Config extra)","Parâmetro","Funcionalidade","Problema","Sugestão","pipeline_name","action","var","result","details","pipeline_name"
"31","15/03/2026 00:17:19","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","M05_CI_INTENT_EVAL","Download, validacao e contrato dos ficheiros finais gerados pelo Code Interpreter.
ACAO EM CURSO: Avaliacao da intencao explicita de Code Interpreter | Gate da auto-injecao da tool code_interpreter | Inspecao de artefactos de output no container do Code Interpreter | contexto: file=SIM | resolved=NAO","ci_in_extra=NAO | ci_intent_resolved=NAO | ci_explicit_intent=NAO | modos_ci=NAO | has_input_file=SIM | has_input_image=NAO","Diagnostico de origem da intencao de CI (extraFragment vs modo efetivo resolvido no orquestrador).","","","","","",""
"32","15/03/2026 00:17:19","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","M05_UTF8_ROUNDTRIP","Comunicacao com a API e validacao tecnica do pedido.
ACAO EM CURSO: Montagem e validacao tecnica do payload | Execucao/monitorizacao da chamada HTTP | contexto: payload_len=40705","roundtrip UTF-8 OK | payload_len=40705","Gate de codificacao concluido antes do envio HTTP.","","","","","",""
"33","15/03/2026 00:17:19","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","M05_PAYLOAD_DUMP","Comunicacao com a API e validacao tecnica do pedido.
ACAO EM CURSO: Montagem e validacao tecnica do payload | Execucao/monitorizacao da chamada HTTP","Payload final gravado em C:\Temp\payload.json | len=40705","Use este ficheiro para validar text.format.schema e outros fragmentos antes de novo envio.","","","","","",""
"34","15/03/2026 00:17:19","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","M05_PAYLOAD_CHECK","Comunicacao com a API e validacao tecnica do pedido.
ACAO EM CURSO: Montagem e validacao tecnica do payload | Execucao/monitorizacao da chamada HTTP | Checklist pre-envio do payload (tools/input/tamanho) | Associacao de ficheiro por file_id no payload | contexto: file=SIM | endpoint=https://api.openai.com/v1/responses | prompt=PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5 | pipeline=PIPELINE_MAKER_ContextKV | file_id=SIM | mode=text/metadata | payload_len=40705","FP=pipeline=PIPELINE_MAKER_ContextKV|step=1|prompt=PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5|mode=text/metadata|resp=[pendente]|model=gpt-5.4|ok_http=[pendente]|mode=[pendente] | endpoint=https://api.openai.com/v1/responses | model=gpt-5.4 | input_is_array=SIM | has_input_file=SIM | has_file_data=NAO | has_file_id=SIM | has_input_image=NAO | web_search=OFF | code_interpreter=OFF | payload_len=40705","Pedido preparado e enviado com sucesso técnico; validação de contrato de output será feita após resposta (correlacionar com M10_* do mesmo FP).","","","","","",""
"35","15/03/2026 00:17:19","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","M05_HTTP_TIMEOUTS","Comunicacao com a API e validacao tecnica do pedido.
ACAO EM CURSO: Montagem e validacao tecnica do payload | Execucao/monitorizacao da chamada HTTP | Calculo e aplicacao de timeouts efetivos | contexto: prompt=PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5 | pipeline=PIPELINE_MAKER_ContextKV | mode=text/metadata","FP=pipeline=PIPELINE_MAKER_ContextKV|step=1|prompt=PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5|mode=text/metadata|resp=[pendente]|model=gpt-5.4|ok_http=[pendente]|mode=[pendente] | resolve_ms=15000 | connect_ms=15000 | send_ms=480000 | receive_ms=360000","Time-outs aplicados nesta execucao; util para distinguir lentidao de erro logico. Se houver timeout, aumentar HTTP_TIMEOUT_RECEIVE_MS e repetir 1 vez.","","","","","",""
"36","15/03/2026 00:17:55","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","M05_RUN_DUMP","Monitorizacao tecnica de uma etapa da execucao.
ACAO EM CURSO: Registo tecnico da operacao em curso | contexto: status=200","Dumps request/response guardados para a run.","step=1 | status=200 | folder=C:\Users\pnico\OneDrive - Universidade de Lisboa\Investigação - TÉCNICA IA\PIPELINE_MAKER\DEBUG_PAYLOAD_DUMPS\20260315_001711_PIPELINE_MAKER_ContextKV","","","","","",""
"37","15/03/2026 00:17:56","0","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","M05_HTTP_RESULT","Comunicacao com a API e validacao tecnica do pedido.
ACAO EM CURSO: Montagem e validacao tecnica do payload | Execucao/monitorizacao da chamada HTTP | Correlacao de status HTTP com acao de recuperacao | contexto: prompt=PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5 | pipeline=PIPELINE_MAKER_ContextKV | status=200 | http_status=200 | mode=text/metadata","FP=pipeline=PIPELINE_MAKER_ContextKV|step=1|prompt=PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5|mode=text/metadata|resp=resp_0a96271b6ef6c60a0069b5fa9069fc819f926b197e6e5bc02b|model=gpt-5.4|ok_http=SIM|mode=[pendente] | http_status=200","Transporte HTTP concluido com sucesso (2xx). O contrato funcional de output deve ser confirmado pelos eventos M10.","","","","","",""
"38","15/03/2026 00:17:56","1","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","CONTRACT_EVAL_START","Monitorizacao tecnica de uma etapa da execucao.
ACAO EM CURSO: Registo tecnico da operacao em curso | contexto: promptId=PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5]","[RunID: 20260314_233046_4007]
[Passo: 1]
[PromptID: PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5]
[Contrato: SEM_CONTRATO]
[Estado: OK]
[Regra: C0_NO_CONTRACT]
[Severidade: INFO]
Validacao de consistencia desativada neste passo.","Se houver intermitencia de ficheiros, considerar ativar diagnostic_contract: ci_csv_v1.
[DetailJsonCompact]
{""contract"":""SEM_CONTRATO""}","","","","","",""
"39","15/03/2026 00:17:56","1","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","CONTRACT_STATE_DECISION","Monitorizacao tecnica de uma etapa da execucao.
ACAO EM CURSO: Registo tecnico da operacao em curso | contexto: promptId=PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5]","[RunID: 20260314_233046_4007]
[Passo: 1]
[PromptID: PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5]
[Contrato: SEM_CONTRATO]
[Estado: OK]
[Regra: C0_NO_CONTRACT]
[Severidade: INFO]
Passo sem contrato explicito; execucao segue com observacao diagnostica.","Sem acao obrigatoria. Se houver falhas recorrentes, ativar diagnostic_contract: ci_csv_v1 no passo.
[DetailJsonCompact]
{""contract"":""SEM_CONTRATO""}","","","","","",""
"40","15/03/2026 00:17:56","1","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","CONTRACT_NEXT_ACTION","Monitorizacao tecnica de uma etapa da execucao.
ACAO EM CURSO: Controlo de transicao/limites da pipeline | contexto: promptId=PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5]","[RunID: 20260314_233046_4007]
[Passo: 1]
[PromptID: PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5]
[Contrato: SEM_CONTRATO]
[Estado: OK]
[Regra: C0_NO_CONTRACT]
[Severidade: INFO]
Proxima acao recomendada definida.","Sem acao obrigatoria. Se houver falhas recorrentes, ativar diagnostic_contract: ci_csv_v1 no passo.
[DetailJsonCompact]
{""action"":""continue_pipeline""}","","","","","",""
"41","15/03/2026 00:17:56","1","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","OUTPUT_EXECUTE_FOUND","Aplicacao do plano de output e validacao dos artefactos guardados no OUTPUT Folder.
ACAO EM CURSO: Execucao da diretiva OUTPUT_EXECUTE | Importacao/validacao de CSV em worksheet dedicada | Validacao de output esperado e artefacto final | contexto: response_id=resp_0a96271b6ef6c60a0069b5fa9069fc819f926b197e6e5bc02b","response_id=resp_0a96271b6ef6c60a0069b5fa9069fc819f926b197e6e5bc02b | directives=0 | m10_ctx=filesUsed= | filesOps=","","","","","","",""
"42","15/03/2026 00:17:56","1","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","STEP_STAGE","Controlo do fluxo e dos limites de execucao da pipeline.
ACAO EM CURSO: Atualizacao do stage de execucao | Fecho tecnico do passo com logging final | contexto: stage=step_completed | response_id=resp_0a96271b6ef6c60a006","stage=step_completed | http=200 | response_id=resp_0a96271b6ef6c60a006","Use o ultimo stage para localizar o ponto em que a execucao parou antes do Seguimento.","","","","","",""
"43","15/03/2026 00:17:56","1","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","CAPTURE_START","","Início da captura (ContextKV). Output chars=10234.","","PIPELINE_MAKER_ContextKV","CAPTURE_START","","INFO","Início da captura (ContextKV). Output chars=10234.",""
"44","15/03/2026 00:17:56","1","PIPELINE_MAKER_ContextKV/01/WF_PROMPT_AUDIT/v1.5","INFO","","CAPTURE_OK","","Captura concluída. Keys=3 | captured_vars chars=11067.","","PIPELINE_MAKER_ContextKV","CAPTURE_OK","","INFO","Captura concluída. Keys=3 | captured_vars chars=11067.",""
